VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,2020-04-01 07:27:55,2020-04-01 07:34:56,1,2.37,1,N,107,141,1,8.5,0,0.5,2.36,0,0.3,14.16,2.5
2,2020-04-01 07:38:48,2020-04-01 07:46:50,1,2.51,1,N,141,137,1,9,0,0.5,3.08,0,0.3,15.38,2.5
2,2020-04-01 07:03:07,2020-04-01 07:05:29,1,.48,1,N,74,41,2,4,0,0.5,0,0,0.3,4.8,0
2,2020-04-01 07:07:12,2020-04-01 07:17:17,1,3.46,1,N,41,140,1,12,0,0.5,3.06,0,0.3,18.36,2.5
2,2020-04-01 07:13:51,2020-04-01 07:28:36,1,4.29,1,N,166,141,2,15.5,0,0.5,0,0,0.3,18.8,2.5
2,2020-04-01 07:47:13,2020-04-01 07:50:10,1,.84,1,N,75,74,2,4.5,0,0.5,0,0,0.3,5.3,0
2,2020-04-01 07:07:46,2020-04-01 07:14:06,1,1.18,1,N,48,143,2,6.5,0,0.5,0,0,0.3,9.8,2.5
2,2020-04-01 07:00:21,2020-04-01 07:25:51,1,7.69,1,N,90,223,1,25.5,0,0.5,5.76,0,0.3,36.51,2.5
2,2020-04-01 07:42:08,2020-04-01 07:50:59,1,2.69,1,N,146,141,2,10,0,0.5,0,0,0.3,13.3,2.5
2,2020-04-01 07:46:42,2020-04-01 07:54:20,5,1.63,1,N,186,161,1,8,0,0.5,2.26,0,0.3,13.56,2.5
1,2020-04-01 07:03:00,2020-04-01 07:07:30,1,1.40,1,N,141,170,1,6.5,2.5,0.5,0,0,0.3,9.8,2.5
1,2020-04-01 07:09:25,2020-04-01 07:13:45,1,1.60,1,N,170,141,1,6.5,2.5,0.5,2.45,0,0.3,12.25,2.5
1,2020-04-01 07:23:00,2020-04-01 07:26:36,1,1.50,1,N,229,263,1,6,2.5,0.5,1.7,0,0.3,11,2.5
1,2020-04-01 07:48:32,2020-04-01 07:52:07,1,1.00,1,N,137,229,1,5.5,2.5,0.5,0,0,0.3,8.8,2.5
1,2020-04-01 07:54:48,2020-04-01 08:01:31,1,1.60,1,N,140,233,1,8,2.5,0.5,2.25,0,0.3,13.55,2.5
1,2020-04-01 07:41:16,2020-04-01 07:49:50,1,3.50,1,N,224,87,1,12.5,2.5,0.5,2.7,0,0.3,18.5,2.5
2,2020-04-01 07:12:43,2020-04-01 07:39:29,1,7.07,1,N,237,56,2,24,0,0.5,0,0,0.3,27.3,2.5
1,2020-04-01 07:15:01,2020-04-01 07:19:18,1,.90,1,N,41,41,2,5.5,0,0.5,0,0,0.3,6.3,0
1,2020-04-01 07:26:44,2020-04-01 07:31:20,1,1.20,1,N,43,262,1,6,2.5,0.5,1,0,0.3,10.3,2.5
2,2020-04-01 07:11:02,2020-04-01 07:12:17,1,.62,1,N,107,137,2,4,0,0.5,0,0,0.3,7.3,2.5
2,2020-04-01 07:14:07,2020-04-01 07:18:02,1,1.42,1,N,137,229,1,6,0,0.5,1.86,0,0.3,11.16,2.5
2,2020-04-01 07:21:27,2020-04-01 07:26:13,1,.91,1,N,237,140,2,5.5,0,0.5,0,0,0.3,8.8,2.5
2,2020-04-01 07:37:12,2020-04-01 07:39:27,1,.82,1,N,162,137,2,4.5,0,0.5,0,0,0.3,7.8,2.5
2,2020-04-01 07:51:13,2020-04-01 07:57:37,1,1.83,1,N,107,162,1,7.5,0,0.5,2.7,0,0.3,13.5,2.5
2,2020-04-01 07:12:59,2020-04-01 07:18:35,3,1.87,1,N,237,75,2,7.5,0,0.5,0,0,0.3,10.8,2.5
2,2020-04-01 07:27:04,2020-04-01 07:31:16,2,.92,1,N,75,74,2,5.5,0,0.5,0,0,0.3,6.3,0
2,2020-04-01 07:33:01,2020-04-01 07:49:25,3,5.86,1,N,74,230,1,19.5,0,0.5,0,0,0.3,22.8,2.5
1,2020-04-01 07:27:19,2020-04-01 07:47:08,1,.00,1,N,60,244,1,20.2,0,0.5,0,0,0.3,21,0
1,2020-04-01 07:44:54,2020-04-01 08:13:51,1,7.70,1,N,13,71,1,27.5,2.5,0.5,4.5,6.12,0.3,41.42,2.5
2,2020-04-01 07:16:35,2020-04-01 07:30:25,1,4.52,1,N,79,236,2,15,0,0.5,0,0,0.3,18.3,2.5
2,2020-04-01 07:32:17,2020-04-01 07:36:21,1,1.35,1,N,75,74,1,6,0,0.5,1.36,0,0.3,8.16,0
2,2020-04-01 07:37:36,2020-04-01 07:44:28,1,2.00,1,N,74,263,2,8,0,0.5,0,0,0.3,11.3,2.5
1,2020-04-01 07:39:20,2020-04-01 08:18:18,1,.00,1,N,182,89,1,58.2,0,0.5,0,6.12,0.3,65.12,0
2,2020-04-01 07:07:20,2020-04-01 07:44:50,1,5.13,1,N,74,143,2,24.5,0,0.5,0,0,0.3,27.8,2.5
2,2020-04-01 07:56:45,2020-04-01 08:00:36,1,.81,1,N,151,238,2,5,0,0.5,0,0,0.3,8.3,2.5
1,2020-04-01 07:32:41,2020-04-01 07:48:38,1,.00,1,N,188,225,1,17.2,0,0.5,0,0,0.3,18,0
1,2020-04-01 07:03:59,2020-04-01 07:14:50,1,4.30,1,N,263,159,1,14,2.5,0.5,5.15,0,0.3,22.45,2.5
1,2020-04-01 07:23:42,2020-04-01 07:34:38,1,6.90,1,N,74,4,2,20.5,2.5,0.5,0,0,0.3,23.8,2.5
1,2020-04-01 07:41:23,2020-04-01 07:50:18,1,2.00,1,N,79,233,2,9,2.5,0.5,0,0,0.3,12.3,2.5
1,2020-04-01 07:52:43,2020-04-01 07:55:45,1,.60,1,N,233,137,1,4.5,2.5,0.5,1,0,0.3,8.8,2.5
2,2020-04-01 07:03:40,2020-04-01 07:20:20,1,3.59,1,N,238,140,1,14,0,0.5,3.46,0,0.3,20.76,2.5
2,2020-04-01 07:51:13,2020-04-01 07:56:43,1,1.23,1,N,142,100,1,6,0,0.5,1.86,0,0.3,11.16,2.5
2,2020-04-01 07:42:36,2020-04-01 07:47:43,1,1.32,1,N,249,234,1,6.5,0,0.5,1.47,0,0.3,11.27,2.5
2,2020-04-01 07:20:02,2020-04-01 07:34:37,1,8.22,1,N,48,48,2,24,0,0.5,0,0,0.3,27.3,2.5
2,2020-04-01 07:43:38,2020-04-01 08:01:40,1,3.47,1,N,186,140,1,15,0,0.5,3.66,0,0.3,21.96,2.5
2,2020-04-01 07:23:27,2020-04-01 07:25:26,1,.50,1,N,75,75,1,4,0,0.5,0,0,0.3,4.8,0
2,2020-04-01 07:39:14,2020-04-01 07:53:12,1,2.08,1,N,263,42,2,11,0,0.5,0,0,0.3,11.8,0
1,2020-04-01 07:20:30,2020-04-01 07:36:03,1,.00,1,N,232,90,1,14.2,0,0.5,0,0,0.3,15,0
1,2020-04-01 07:41:51,2020-04-01 07:46:20,1,.90,1,N,234,137,2,5.5,2.5,0.5,0,0,0.3,8.8,2.5
1,2020-04-01 07:14:05,2020-04-01 07:20:25,1,.00,1,N,45,79,1,17.2,0,0.5,0,0,0.3,18,0
1,2020-04-01 07:41:01,2020-04-01 07:46:25,1,.00,1,N,42,42,1,11.2,0,0.5,0,0,0.3,12,0
1,2020-04-01 07:20:37,2020-04-01 07:39:32,1,5.50,1,N,74,68,2,18.5,2.5,0.5,0,0,0.3,21.8,2.5
2,2020-04-01 07:01:05,2020-04-01 07:12:02,1,3.25,1,N,264,239,1,12,0,0.5,3.06,0,0.3,18.36,2.5
2,2020-04-01 07:21:40,2020-04-01 07:41:07,1,5.04,1,N,238,233,1,20,0,0.5,4.66,0,0.3,29.91,2.5
2,2020-04-01 07:49:47,2020-04-01 07:57:11,1,1.92,1,N,237,75,1,8.5,0,0.5,2.95,0,0.3,14.75,2.5
1,2020-04-01 07:19:45,2020-04-01 07:23:41,1,.70,1,Y,41,152,2,5,0,0.5,0,0,0.3,5.8,0
1,2020-04-01 07:31:21,2020-04-01 07:37:12,1,1.10,1,N,151,239,2,6.5,2.5,0.5,0,0,0.3,9.8,2.5
1,2020-04-01 07:39:32,2020-04-01 07:44:40,1,.90,1,N,239,236,1,6,2.5,0.5,2,0,0.3,11.3,2.5
1,2020-04-01 07:52:39,2020-04-01 08:00:24,1,3.10,1,N,43,164,1,10.5,2.5,0.5,2.75,0,0.3,16.55,2.5
1,2020-04-01 07:21:56,2020-04-01 07:30:06,1,2.60,1,N,79,100,2,10,2.5,0.5,0,0,0.3,13.3,2.5
1,2020-04-01 07:45:51,2020-04-01 07:53:42,1,2.20,1,N,142,236,1,9,2.5,0.5,2.45,0,0.3,14.75,2.5
1,2020-04-01 07:02:55,2020-04-01 07:10:42,1,2.90,1,N,43,230,1,10,2.5,0.5,1.33,0,0.3,14.63,2.5
1,2020-04-01 07:18:06,2020-04-01 07:24:12,1,1.70,1,N,186,48,1,7.5,2.5,0.5,3.2,0,0.3,14,2.5
1,2020-04-01 07:32:14,2020-04-01 07:37:20,1,.80,1,N,230,161,1,5.5,2.5,0.5,1.75,0,0.3,10.55,2.5
1,2020-04-01 07:46:47,2020-04-01 07:53:18,1,1.80,1,N,113,68,2,7.5,2.5,0.5,0,0,0.3,10.8,2.5
1,2020-04-01 07:54:56,2020-04-01 07:59:10,1,.90,1,N,68,90,1,5.5,2.5,0.5,1.75,0,0.3,10.55,2.5
2,2020-04-01 07:40:36,2020-04-01 07:54:56,1,2.95,1,N,140,186,1,13,0,0.5,3,0,0.3,19.3,2.5
1,2020-04-01 07:20:25,2020-04-01 07:27:41,1,1.00,1,N,186,137,2,6.5,2.5,0.5,0,0,0.3,9.8,2.5
2,2020-04-01 07:03:38,2020-04-01 07:09:22,1,2.75,1,N,236,164,1,9,0,0.5,2.46,0,0.3,14.76,2.5
2,2020-04-01 06:58:56,2020-04-01 07:01:32,1,.88,1,N,90,107,1,4.5,0,0.5,2.34,0,0.3,10.14,2.5
2,2020-04-01 07:23:05,2020-04-01 07:34:44,1,4.36,1,N,137,217,2,14,0,0.5,0,0,0.3,17.3,2.5
2,2020-04-01 07:50:02,2020-04-01 07:59:39,1,3.52,1,N,79,263,1,11.5,0,0.5,2.96,0,0.3,17.76,2.5
2,2020-04-01 07:48:29,2020-04-01 07:51:36,2,.56,1,N,140,229,2,4.5,0,0.5,0,0,0.3,7.8,2.5
2,2020-04-01 07:57:55,2020-04-01 08:03:15,2,.74,1,N,141,140,2,5.5,0,0.5,0,0,0.3,8.8,2.5
2,2020-04-01 07:08:35,2020-04-01 07:14:29,1,1.30,1,N,162,137,2,6.5,0,0.5,0,0,0.3,9.8,2.5
2,2020-04-01 07:42:02,2020-04-01 07:53:34,1,2.30,1,N,164,236,2,11,0,0.5,0,0,0.3,14.3,2.5
2,2020-04-01 07:23:14,2020-04-01 07:29:12,1,1.98,1,N,137,140,1,7.5,0,0.5,1,0,0.3,11.8,2.5
2,2020-04-01 07:31:33,2020-04-01 07:34:32,1,.96,1,N,140,236,2,5,0,0.5,0,0,0.3,8.3,2.5
2,2020-04-01 07:40:29,2020-04-01 07:46:24,1,2.45,1,N,141,137,1,8.5,0,0.5,2.36,0,0.3,14.16,2.5
1,2020-04-01 07:38:30,2020-04-01 07:55:49,1,3.70,1,N,152,159,1,15,0,0.5,2,0,0.3,17.8,0
1,2020-04-01 07:51:24,2020-04-01 07:55:03,1,.70,1,N,141,237,1,5,2.5,0.5,1.5,0,0.3,9.8,2.5
2,2020-04-01 07:31:20,2020-04-01 07:34:59,1,.75,1,N,100,230,1,5,0,0.5,1.66,0,0.3,9.96,2.5
1,2020-04-01 07:58:34,2020-04-01 08:05:31,1,1.10,1,N,236,140,2,7,2.5,0.5,0,0,0.3,10.3,2.5
2,2020-04-01 07:00:34,2020-04-01 07:10:06,1,1.70,1,N,161,170,1,8.5,0,0.5,3.54,0,0.3,15.34,2.5
2,2020-04-01 07:37:33,2020-04-01 07:43:08,1,1.97,1,N,236,161,1,7.5,0,0.5,2,0,0.3,12.8,2.5
2,2020-04-01 07:46:22,2020-04-01 07:58:59,1,2.30,1,N,48,140,1,10.5,0,0.5,2.76,0,0.3,16.56,2.5
1,2020-04-01 07:52:04,2020-04-01 07:58:29,1,1.40,1,N,68,170,1,7,2.5,0.5,1.55,0,0.3,11.85,2.5
1,2020-04-01 07:25:18,2020-04-01 07:34:40,1,4.00,1,N,151,50,1,13.5,2.5,0.5,3.35,0,0.3,20.15,2.5
1,2020-04-01 07:37:02,2020-04-01 07:57:26,1,4.20,1,N,48,152,1,18,2.5,0.5,4.25,0,0.3,25.55,2.5
2,2020-04-01 06:53:54,2020-04-01 07:01:18,1,2.73,1,N,137,141,1,9.5,0,0.5,2.56,0,0.3,15.36,2.5
2,2020-04-01 07:12:28,2020-04-01 07:27:31,1,4.72,1,N,74,244,2,17.5,0,0.5,0,0,0.3,18.3,0
2,2020-04-01 07:39:21,2020-04-01 07:40:06,1,.31,1,N,166,166,3,-3,0,-0.5,0,0,-0.3,-3.8,0
2,2020-04-01 07:39:21,2020-04-01 07:40:06,1,.31,1,N,166,166,2,3,0,0.5,0,0,0.3,3.8,0
1,2020-04-01 07:34:43,2020-04-01 07:45:17,0,3.00,1,N,236,48,1,11.5,2.5,0.5,1,0,0.3,15.8,2.5
1,2020-04-01 07:58:20,2020-04-01 08:17:39,0,2.10,1,N,239,143,2,14.5,2.5,0.5,0,0,0.3,17.8,2.5
2,2020-04-01 07:09:19,2020-04-01 07:17:17,1,1.64,1,N,74,41,2,8,0,0.5,0,0,0.3,8.8,0
2,2020-04-01 07:34:00,2020-04-01 07:36:27,1,.69,1,N,48,68,1,4.5,0,0.5,1,0,0.3,8.8,2.5
2,2020-04-01 07:14:56,2020-04-01 07:21:41,2,1.34,1,N,186,137,1,7,0,0.5,1,0,0.3,11.3,2.5
2,2020-04-01 07:30:37,2020-04-01 07:43:47,2,2.25,1,N,164,142,1,11.5,0,0.5,2.96,0,0.3,17.76,2.5
1,2020-04-01 07:02:27,2020-04-01 07:07:27,1,1.40,1,N,186,161,1,6.5,2.5,0.5,1,0,0.3,10.8,2.5
1,2020-04-01 07:21:08,2020-04-01 07:38:45,1,2.90,1,N,186,237,1,14.5,2.5,0.5,3.55,0,0.3,21.35,2.5
1,2020-04-01 07:46:42,2020-04-01 07:52:34,1,1.00,1,N,140,236,2,6,2.5,0.5,0,0,0.3,9.3,2.5
1,2020-04-01 07:18:21,2020-04-01 07:21:14,1,.70,1,N,237,236,2,4.5,2.5,0.5,0,0,0.3,7.8,2.5
1,2020-04-01 07:25:59,2020-04-01 07:28:32,1,.60,1,N,263,262,2,4,2.5,0.5,0,0,0.3,7.3,2.5
1,2020-04-01 07:34:59,2020-04-01 07:38:46,1,1.20,1,N,263,141,1,5.5,2.5,0.5,0.88,0,0.3,9.68,2.5
1,2020-04-01 07:41:54,2020-04-01 07:48:34,1,1.80,1,N,141,75,1,8,2.5,0.5,2.25,0,0.3,13.55,2.5
1,2020-04-01 07:10:04,2020-04-01 07:14:02,1,1.60,1,N,141,137,1,6.5,2.5,0.5,2.45,0,0.3,12.25,2.5
1,2020-04-01 07:34:51,2020-04-01 07:53:52,1,8.00,1,N,74,242,1,24.5,0,0.5,5.05,0,0.3,30.35,0
1,2020-04-01 07:41:48,2020-04-01 07:48:31,1,1.70,1,N,107,161,1,8,2.5,0.5,2.25,0,0.3,13.55,2.5
1,2020-04-01 07:23:04,2020-04-01 07:35:04,1,.00,1,N,74,41,1,9.2,0,0.5,0,0,0.3,10,0
1,2020-04-01 07:41:32,2020-04-01 07:44:43,1,.70,1,N,41,151,1,4.5,0,0.5,0,0,0.3,5.3,0
2,2020-04-01 07:26:12,2020-04-01 07:30:05,1,.79,1,N,48,50,2,5,0,0.5,0,0,0.3,8.3,2.5
2,2020-04-01 07:35:18,2020-04-01 07:48:02,1,2.66,1,N,246,224,1,11.5,0,0.5,2,0,0.3,16.8,2.5
2,2020-04-01 07:53:10,2020-04-01 07:57:55,1,1.07,1,N,137,162,2,6,0,0.5,0,0,0.3,9.3,2.5
2,2020-04-01 07:48:51,2020-04-01 07:53:53,2,.97,1,N,48,68,1,5.5,0,0.5,1.76,0,0.3,10.56,2.5
2,2020-04-01 06:47:12,2020-04-01 06:52:32,1,2.20,1,N,236,162,2,8,0,0.5,0,0,0.3,11.3,2.5
2,2020-04-01 07:29:41,2020-04-01 07:35:57,1,2.35,1,N,239,68,1,8.5,0,0.5,1.5,0,0.3,13.3,2.5
2,2020-04-01 07:44:02,2020-04-01 07:49:58,1,1.54,1,N,143,238,2,7,0,0.5,0,0,0.3,10.3,2.5
2,2020-04-01 07:18:14,2020-04-01 07:21:24,1,.94,1,N,263,229,1,5,0,0.5,1.66,0,0.3,9.96,2.5
2,2020-04-01 07:33:09,2020-04-01 07:37:04,1,1.58,1,N,229,107,1,6.5,0,0.5,1.2,0,0.3,11,2.5
2,2020-04-01 07:27:41,2020-04-01 07:31:59,2,1.29,1,N,100,161,1,6,0,0.5,1.86,0,0.3,11.16,2.5
2,2020-04-01 07:36:45,2020-04-01 07:53:03,2,4.83,1,N,230,13,2,17.5,0,0.5,0,0,0.3,20.8,2.5
2,2020-04-01 07:57:49,2020-04-02 00:00:00,0,.00,5,N,13,13,2,0,0,0.5,0,0,0.3,3.3,2.5
2,2020-04-01 08:00:46,2020-04-01 08:00:49,1,.00,5,N,13,13,1,18,0,0.5,3.76,0,0.3,22.56,0
1,2020-04-01 07:40:42,2020-04-01 07:45:25,1,1.60,1,N,90,230,1,6.5,2.5,0.5,1.95,0,0.3,11.75,2.5
2,2020-04-01 07:08:57,2020-04-01 07:21:26,1,2.88,1,N,48,140,2,11.5,0,0.5,0,0,0.3,14.8,2.5
1,2020-04-01 07:04:51,2020-04-01 07:09:22,1,.60,1,N,237,140,2,5,2.5,0.5,0,0,0.3,8.3,2.5
2,2020-04-01 07:50:42,2020-04-01 08:07:57,2,6.71,1,N,75,4,2,20,0,0.5,0,0,0.3,23.3,2.5
2,2020-04-01 07:57:15,2020-04-01 08:03:24,2,1.11,1,N,186,230,1,6.5,0,0.5,2.94,0,0.3,12.74,2.5
2,2020-04-01 07:09:41,2020-04-01 07:19:16,1,1.72,1,N,186,229,2,8.5,0,0.5,0,0,0.3,11.8,2.5
2,2020-04-01 07:41:35,2020-04-01 07:46:16,1,1.14,1,N,186,107,1,6,0,0.5,2.33,0,0.3,11.63,2.5
2,2020-04-01 07:19:45,2020-04-01 07:30:51,1,4.45,1,N,107,256,2,15,0,0.5,0,0,0.3,18.3,2.5
2,2020-04-01 07:45:27,2020-04-01 07:54:02,1,3.16,1,N,234,140,1,10.5,0,0.5,2,0,0.3,15.8,2.5
1,2020-04-01 07:46:57,2020-04-01 07:55:42,1,2.70,1,N,143,164,1,10.5,2.5,0.5,4.1,0,0.3,17.9,2.5
1,2020-04-01 07:58:54,2020-04-01 08:02:21,1,1.00,1,N,170,161,1,5,2.5,0.5,2.05,0,0.3,10.35,2.5
1,2020-04-01 07:06:15,2020-04-01 07:13:10,1,2.20,1,N,249,163,1,8.5,2.5,0.5,2.35,0,0.3,14.15,2.5
2,2020-04-01 07:00:00,2020-04-01 07:33:05,1,24.90,1,N,132,227,2,66,0,0.5,0,0,0.3,66.8,0
1,2020-04-01 07:15:17,2020-04-01 07:16:43,1,.60,1,N,24,238,1,4,0,0.5,0.95,0,0.3,5.75,0
1,2020-04-01 07:30:10,2020-04-01 07:39:27,1,3.80,1,N,166,142,1,13,2.5,0.5,4.05,0,0.3,20.35,2.5
1,2020-04-01 07:44:42,2020-04-01 07:57:39,1,2.50,1,N,239,140,1,11.5,2.5,0.5,2.95,0,0.3,17.75,2.5
1,2020-04-01 07:59:20,2020-04-01 08:04:33,1,.80,1,N,140,140,1,5.5,2.5,0.5,2.2,0,0.3,11,2.5
2,2020-04-01 07:11:38,2020-04-01 07:12:06,1,.05,1,N,94,94,2,2.5,0,0.5,0,0,0.3,3.3,0
2,2020-04-01 07:56:29,2020-04-01 08:48:00,1,21.26,1,N,265,171,1,65,0,0.5,0,12.24,0.3,78.04,0
2,2020-04-01 07:20:35,2020-04-01 07:43:24,1,18.65,1,N,132,81,2,50,0,0.5,0,0,0.3,50.8,0
2,2020-04-01 07:36:10,2020-04-01 07:49:45,1,4.28,1,N,186,262,1,14.5,0,0.5,4.45,0,0.3,22.25,2.5
2,2020-04-01 07:52:00,2020-04-01 08:01:07,1,2.82,1,N,263,162,1,10,0,0.5,2.66,0,0.3,15.96,2.5
1,2020-04-01 07:33:44,2020-04-01 07:47:03,1,3.60,1,N,68,140,1,13,2.5,0.5,3.25,0,0.3,19.55,2.5
2,2020-04-01 07:03:38,2020-04-01 07:13:00,1,2.44,1,N,137,140,1,9.5,0,0.5,0,0,0.3,12.8,2.5
2,2020-04-01 07:49:32,2020-04-01 08:24:27,1,17.55,1,N,194,77,1,49.5,0,0.5,0,6.12,0.3,56.42,0
2,2020-04-01 07:02:18,2020-04-01 07:09:35,1,1.02,1,N,162,186,2,6.5,0,0.5,0,0,0.3,9.8,2.5
2,2020-04-01 07:15:52,2020-04-01 07:18:34,1,.55,1,N,170,162,2,4,0,0.5,0,0,0.3,7.3,2.5
2,2020-04-01 07:48:41,2020-04-01 07:52:45,1,1.08,1,N,236,75,1,5.5,0,0.5,1.76,0,0.3,10.56,2.5
1,2020-04-01 07:50:41,2020-04-01 08:08:23,1,3.70,1,N,186,45,2,15,2.5,0.5,0,0,0.3,18.3,2.5
2,2020-04-01 07:24:09,2020-04-01 07:31:05,1,1.68,1,N,168,42,1,8,0,0.5,1,0,0.3,9.8,0
2,2020-04-01 07:40:11,2020-04-01 07:55:14,1,4.60,1,N,75,68,4,-15.5,0,-0.5,0,0,-0.3,-18.8,-2.5
2,2020-04-01 07:40:11,2020-04-01 07:55:14,1,4.60,1,N,75,68,2,15.5,0,0.5,0,0,0.3,18.8,2.5
1,2020-04-01 07:02:22,2020-04-01 07:13:53,1,.00,1,N,48,237,1,6.7,2.5,0.5,2,0,0.3,12,2.5
1,2020-04-01 07:20:14,2020-04-01 07:25:15,3,1.20,1,N,236,75,3,6,2.5,0.5,0,0,0.3,9.3,2.5
1,2020-04-01 07:36:51,2020-04-01 07:47:39,1,2.50,1,N,239,140,1,10.5,2.5,0.5,2.76,0,0.3,16.56,2.5
1,2020-04-01 07:57:33,2020-04-01 08:00:21,1,.70,1,N,237,140,1,4.5,2.5,0.5,1,0,0.3,8.8,2.5
2,2020-04-01 07:27:28,2020-04-01 07:38:04,1,6.74,1,N,243,50,1,20,0,0.5,4.66,0,0.3,29.91,2.5
1,2020-04-01 07:44:09,2020-04-01 07:49:23,1,1.10,1,N,186,68,1,6,2.5,0.5,2,0,0.3,11.3,2.5
1,2020-04-01 07:51:08,2020-04-01 07:56:36,1,1.90,1,N,68,230,1,7.5,2.5,0.5,1.08,0,0.3,11.88,2.5
1,2020-04-01 07:32:38,2020-04-01 07:54:04,1,.00,1,N,42,231,1,28.2,0,0.5,0,0,0.3,29,0
2,2020-04-01 07:02:59,2020-04-01 07:06:25,1,.71,1,N,237,140,1,4.5,0,0.5,1.95,0,0.3,9.75,2.5
2,2020-04-01 07:30:45,2020-04-01 07:32:39,1,.57,1,N,143,239,1,4,0,0.5,1.46,0,0.3,8.76,2.5
2,2020-04-01 07:52:47,2020-04-01 07:59:09,1,2.79,1,N,142,166,1,9,0,0.5,2.46,0,0.3,14.76,2.5
1,2020-04-01 07:25:56,2020-04-01 07:31:59,1,1.80,1,N,74,236,2,7.5,2.5,0.5,0,0,0.3,10.8,2.5
1,2020-04-01 07:40:33,2020-04-01 07:44:19,1,1.50,1,N,74,263,1,6,2.5,0.5,1,0,0.3,10.3,2.5
1,2020-04-01 07:47:12,2020-04-01 07:58:07,2,3.40,1,N,263,170,1,11.5,2.5,0.5,2.95,0,0.3,17.75,2.5
2,2020-04-01 07:46:33,2020-04-01 07:56:16,1,2.78,1,N,229,75,2,10.5,0,0.5,0,0,0.3,13.8,2.5
2,2020-04-01 07:58:34,2020-04-01 08:11:16,1,3.15,1,N,75,142,2,12.5,0,0.5,0,0,0.3,15.8,2.5
2,2020-04-01 07:14:07,2020-04-01 07:23:44,1,2.58,1,N,75,166,2,10,0,0.5,0,0,0.3,10.8,0
2,2020-04-01 07:43:06,2020-04-01 07:49:32,1,1.50,1,N,263,140,1,7,0,0.5,2.06,0,0.3,12.36,2.5
2,2020-04-01 07:23:54,2020-04-01 07:26:18,1,.35,1,N,140,140,1,4,0,0.5,1,0,0.3,8.3,2.5
2,2020-04-01 07:46:47,2020-04-01 07:51:18,1,.59,1,N,170,137,2,5,0,0.5,0,0,0.3,8.3,2.5
2,2020-04-01 07:58:29,2020-04-01 08:13:29,1,5.99,1,N,164,231,1,19.5,0,0.5,3,0,0.3,25.8,2.5
1,2020-04-01 07:50:20,2020-04-01 07:53:46,1,.50,1,N,43,48,1,4.5,2.5,0.5,1,0,0.3,8.8,2.5
1,2020-04-01 07:06:58,2020-04-01 07:09:55,1,1.20,1,N,264,161,1,5.5,2.5,0.5,2.2,0,0.3,11,2.5
1,2020-04-01 07:18:20,2020-04-01 07:21:06,1,.40,1,N,237,140,2,4,2.5,0.5,0,0,0.3,7.3,2.5
1,2020-04-01 07:35:41,2020-04-01 07:40:27,1,1.20,1,N,236,140,2,6,2.5,0.5,0,0,0.3,9.3,2.5
1,2020-04-01 07:47:46,2020-04-01 07:55:36,1,2.90,1,N,263,137,1,9.5,2.5,0.5,6,0,0.3,18.8,2.5
2,2020-04-01 07:10:44,2020-04-01 07:13:29,1,.90,1,N,143,48,1,4.5,0,0.5,3.02,0,0.3,10.82,2.5
2,2020-04-01 07:23:16,2020-04-01 07:28:45,1,2.08,1,N,186,237,1,8,0,0.5,1,0,0.3,12.3,2.5
2,2020-04-01 07:31:33,2020-04-01 07:37:06,1,1.70,1,N,162,141,2,7,0,0.5,0,0,0.3,10.3,2.5
2,2020-04-01 07:00:52,2020-04-01 07:07:12,1,1.90,1,N,238,142,1,8,0,0.5,1.7,0,0.3,13,2.5
2,2020-04-01 07:14:37,2020-04-01 07:37:21,1,17.20,3,N,143,1,1,63.5,0,0,8.37,19.87,0.3,92.04,0
2,2020-04-01 07:00:11,2020-04-01 07:14:07,2,5.17,1,N,224,75,1,17.5,0,0.5,4.16,0,0.3,24.96,2.5
2,2020-04-01 07:43:27,2020-04-01 07:50:48,2,2.48,1,N,107,140,1,9,0,0.5,1,0,0.3,13.3,2.5
2,2020-04-01 07:53:34,2020-04-01 07:57:22,2,.66,1,N,140,237,1,5,0,0.5,2.49,0,0.3,10.79,2.5
2,2020-04-01 07:38:47,2020-04-01 07:48:37,1,1.31,1,N,48,233,1,8.5,0,0.5,2.36,0,0.3,14.16,2.5
2,2020-04-01 07:53:21,2020-04-01 08:01:47,1,1.49,1,N,43,140,1,8,0,0.5,2.26,0,0.3,13.56,2.5
1,2020-04-01 07:03:23,2020-04-01 07:07:54,1,1.10,1,N,229,137,1,5.5,2.5,0.5,1.75,0,0.3,10.55,2.5
1,2020-04-01 07:44:19,2020-04-01 07:53:06,1,2.60,1,N,100,239,1,10,2.5,0.5,0,0,0.3,13.3,2.5
1,2020-04-01 07:59:47,2020-04-01 08:10:06,1,5.00,1,N,239,244,1,15.5,2.5,0.5,3,0,0.3,21.8,2.5
2,2020-04-01 07:37:32,2020-04-01 07:45:19,1,1.61,1,N,142,140,1,7.5,0,0.5,2.16,0,0.3,12.96,2.5
2,2020-04-01 07:49:04,2020-04-01 07:57:22,1,3.46,1,N,262,137,1,11.5,0,0.5,3.7,0,0.3,18.5,2.5
1,2020-04-01 08:19:08,2020-04-01 08:29:34,1,2.30,1,N,74,238,1,10,2.5,0.5,0,0,0.3,13.3,2.5
